route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
27-VIC,5078,11609878:12887827:12891208,Downtown via Shelbourne,50439,12891208,1
2-VIC,4745,11517987:12887828:12889481,to Downtown only,50776,12889481,0
12-VIC,5041,11524028:12887829:12890699,University Hgts via Kenmore,50675,12890699,1
28-VIC,5072,11340622:12887830:12890630,Downtown via Shelbourne,50654,12890630,1
6A-VIC,4487,11550025:12887831:12889205,Downtown via Emily Carr,50842,12889205,1
28-VIC,5041,11522466:12887832:12890145,Majestic via Shelbourne,50521,12890145,0
15-VIC,4744,11281440:12887833:12889646,Esquimalt - Fort/Yates Express,50575,12889646,1
15-VIC,4737,11281440:12887833:12890133,Esquimalt - Fort/Yates Express,50575,12890133,1
15-VIC,5066,11281440:12887833:12890847,Esquimalt - Fort/Yates Express,50575,12890847,1
2-VIC,5070,11277142:12887835:12889140,South Oak Bay,50559,12889140,0
72-VIC,5079,11665249:12887837:12889896,Downtown via Saanichton,50602,12889896,1
72-VIC,5079,11665265:12887838:12890568,Downtown via Saanichton,50602,12890568,1
26-VIC,5072,11382828:12887839:12890222,Dockyard via McKenzie/Tillicum,50916,12890222,1
8-VIC,4737,11359263:12887840:12888609,Interurban via Finlayson,50886,12888609,1
8-VIC,4744,11359263:12887840:12889080,Interurban via Finlayson,50886,12889080,1
8-VIC,5066,11359263:12887840:12890062,Interurban via Finlayson,50886,12890062,1
95-VIC,5040,11510097:12887842:12888727,Blink - to Langford,50563,12888727,1
95-VIC,5036,11510097:12887842:12891178,Blink - to Langford,50563,12891178,1
6-VIC,4737,11303258:12887845:12888529,Downtown via Royal Oak Ctr,50897,12888529,1
6-VIC,4744,11303258:12887845:12888573,Downtown via Royal Oak Ctr,50897,12888573,1
6-VIC,5066,11303258:12887845:12891712,Downtown via Royal Oak Ctr,50897,12891712,1
21-VIC,4487,11551122:12887846:12891059,Downtown - to 7 UVic,50474,12891059,1
88-VIC,4745,11519349:12887847:12890805,Sidney - via Industrial,50553,12890805,0
11-VIC,5040,11508760:12887848:12888428,UVic via Uplands,50723,12888428,0
11-VIC,5036,11508760:12887848:12890757,UVic via Uplands,50723,12890757,0
4-VIC,5072,11276257:12887850:12890222,UVic via Hillside,50582,12890222,0
24-VIC,5041,11522958:12887851:12888726,Tillicum Ctr via Colville,50840,12888726,1
95-VIC,5036,11510058:12887853:12890457,Blink - to Langford,50563,12890457,1
95-VIC,5040,11510058:12887853:12891079,Blink - to Langford,50563,12891079,1
58-VIC,5041,11523793:12887854:12889965,Goldstream Meadows via Westhills,50589,12889965,1
95-VIC,4745,11555344:12887855:12888620,Blink - to Langford,50730,12888620,1
21-VIC,5079,11667065:12887856:12889650,Interurban to Camosun only,50702,12889650,0
54-VIC,5072,11553311:12887857:12891055,William Head via Metchosin,50486,12891055,1
87-VIC,5066,11544554:12887858:12891427,Sidney via Dean Park and Airport,50708,12891427,0
52-VIC,5041,11523513:12887859:12891114,Bear Mountain via Millstream,50798,12891114,1
4-VIC,4487,11549417:12887860:12889843,UVic via Hillside,50582,12889843,0
15-VIC,4744,11281443:12887861:12889234,Esquimalt - Fort/Yates Express,50575,12889234,1
15-VIC,5066,11281443:12887861:12891243,Esquimalt - Fort/Yates Express,50575,12891243,1
15-VIC,4737,11281443:12887861:12891669,Esquimalt - Fort/Yates Express,50575,12891669,1
52-VIC,5040,11507238:12887862:12889745,Bear Mountain via Millstream,50798,12889745,1
52-VIC,5036,11507238:12887862:12891543,Bear Mountain via Millstream,50798,12891543,1
21-VIC,5036,11560820:12887863:12888645,Downtown - to 7 UVic,50474,12888645,1
21-VIC,5040,11560820:12887863:12888987,Downtown - to 7 UVic,50474,12888987,1
72-VIC,5070,11302367:12887865:12891577,Swartz Bay Ferry via Saanichton,50733,12891577,0
61-VIC,5070,11374262:12887867:12890414,Langford Exch,50745,12890414,0
6-VIC,5079,11665662:12887869:12890190,Royal Oak Exch via Royal Oak Ctr,50590,12890190,0
58-VIC,5079,11666756:12887870:12891215,Goldstream Meadows via Westhills,50589,12891215,1
40-VIC,4737,11367027:12887871:12890716,Dockyard via McKenzie/Admirals,50656,12890716,1
40-VIC,4744,11367027:12887871:12890916,Dockyard via McKenzie/Admirals,50656,12890916,1
40-VIC,5066,11367027:12887871:12891667,Dockyard via McKenzie/Admirals,50656,12891667,1
26-VIC,5070,11381211:12887872:12889378,UVic via Tillicum/McKenzie,50455,12889378,0
32-VIC,4744,11306832:12887873:12891136,Royal Oak Exch,50911,12891136,1
30-VIC,5072,11304249:12887874:12889782,Royal Oak Exch via Carey,50492,12889782,0
30-VIC,4745,11518367:12887875:12891024,Royal Oak Exch via Carey,50492,12891024,0
54-VIC,5041,11523757:12887876:12889631,William Head via Metchosin,50486,12889631,1
14-VIC,5041,11523114:12887877:12888774,UVic via Richmond,50763,12888774,0
27-VIC,5070,11340399:12887879:12891703,Downtown via Shelbourne,50439,12891703,1
95-VIC,4745,11555350:12887881:12890108,Blink - to Langford,50730,12890108,1
81-VIC,5079,11665938:12887882:12891028,Saanichton Exch - to 75 Brentwood,50703,12891028,1
2-VIC,5070,11277216:12887884:12889433,South Oak Bay,50559,12889433,0
4-VIC,4745,11518181:12887886:12891709,UVic via Hillside,50582,12891709,0
53-VIC,5041,11523731:12887887:12889138,Langford Exch via Atkins,50838,12889138,1
95-VIC,5040,11510159:12887888:12889321,Blink - to Downtown,50864,12889321,0
95-VIC,5036,11510159:12887888:12890031,Blink - to Downtown,50864,12890031,0
83-VIC,5070,11552234:12887890:12891336,Sidney via West Saanich,50488,12891336,0
6-VIC,4745,11518058:12887891:12891024,Royal Oak Exch via Royal Oak Ctr,50590,12891024,0
3-VIC,4745,11519051:12887893:12890900,James Bay,50547,12890900,0
6-VIC,5079,11665606:12887894:12890820,Royal Oak Exch via Royal Oak Ctr,50590,12890820,0
6A-VIC,4744,11303375:12887895:12888936,Royal Oak Exch via Emily Carr,50789,12888936,0
6A-VIC,4737,11303375:12887895:12891444,Royal Oak Exch via Emily Carr,50789,12891444,0
6A-VIC,5066,11303375:12887895:12891688,Royal Oak Exch via Emily Carr,50789,12891688,0
55-VIC,4487,11550790:12887896:12891250,Langford Exch via Happy Valley,50525,12891250,0
2-VIC,4737,11353336:12887897:12888818,James Bay - Fisherman's Wharf,50706,12888818,1
2-VIC,4744,11353336:12887897:12890011,James Bay - Fisherman's Wharf,50706,12890011,1
2-VIC,5066,11353336:12887897:12890335,James Bay - Fisherman's Wharf,50706,12890335,1
95-VIC,5041,11521666:12887898:12888460,Blink - to Langford,50563,12888460,1
30-VIC,4487,11549552:12887899:12889348,Royal Oak Exch via Carey,50492,12889348,0
6-VIC,5079,11665643:12887900:12890190,Royal Oak Exch via Royal Oak Ctr,50590,12890190,0
15-VIC,5041,11523075:12887901:12890677,UVic - Fort/Foul Bay Express,50450,12890677,0
60-VIC,5066,11544504:12887902:12890508,Royal Bay Exch via Lagoon,50513,12890508,1
59-VIC,5066,11544266:12887905:12891005,Langford Exch via Triangle Mtn,50568,12891005,0
72-VIC,4744,11283886:12887908:12889997,Swartz Bay Ferry via Saanichton,50733,12889997,0
72-VIC,5066,11283886:12887908:12890139,Swartz Bay Ferry via Saanichton,50733,12890139,0
72-VIC,4737,11283886:12887908:12890747,Swartz Bay Ferry via Saanichton,50733,12890747,0
14-VIC,5070,11378803:12887909:12888526,Vic General via Craigflower,50661,12888526,1
14-VIC,5078,11610119:12887910:12891115,UVic via Richmond,50763,12891115,0
2-VIC,5036,11508513:12887911:12889571,James Bay - Fisherman's Wharf,50706,12889571,1
2-VIC,5040,11508513:12887911:12890204,James Bay - Fisherman's Wharf,50706,12890204,1
11-VIC,5078,11609577:12887912:12890763,Tillicum Ctr via Gorge,50831,12890763,1
3-VIC,4744,11223150:12887913:12890353,James Bay,50547,12890353,0
75-VIC,5041,11559768:12887914:12888948,to Butchart Gardens only,45156,12888948,0
6-VIC,5078,11609369:12887915:12890207,Downtown via Royal Oak Ctr,50897,12890207,1
25-VIC,5072,11349400:12887916:12890821,Maplewood via Cook North,50701,12890821,0
35-VIC,4744,11306796:12887917:12889474,Ridge,50850,12889474,0
15-VIC,5036,11510554:12887918:12889958,UVic - Fort/Foul Bay Express,50450,12889958,0
15-VIC,5040,11510554:12887918:12890499,UVic - Fort/Foul Bay Express,50450,12890499,0
26-VIC,5040,11510693:12887919:12888827,Dockyard via McKenzie/Tillicum,50916,12888827,1
26-VIC,5036,11510693:12887919:12891092,Dockyard via McKenzie/Tillicum,50916,12891092,1
9-VIC,5066,11407058:12887921:12888748,to Jutland only via Hillside/Gorge,50465,12888748,1
9-VIC,4744,11407058:12887921:12888843,to Jutland only via Hillside/Gorge,50465,12888843,1
9-VIC,4737,11407058:12887921:12890509,to Jutland only via Hillside/Gorge,50465,12890509,1
53-VIC,5078,11610518:12887922:12888782,Langford Exch via Atkins,50791,12888782,1
27-VIC,5078,11609916:12887923:12888737,Downtown via Shelbourne,50439,12888737,1
28-VIC,4487,11549910:12887924:12890174,Downtown via Shelbourne,50654,12890174,1
14-VIC,4745,11518914:12887925:12888444,Vic General via Craigflower,50661,12888444,1
75-VIC,5070,11304005:12887926:12891184,Downtown - Keating Industrial,50794,12891184,1
95-VIC,5041,11521803:12887927:12888486,Blink - to Downtown,50864,12888486,0
25-VIC,4487,11550144:12887928:12890449,Maplewood via Cook North,50701,12890449,0
7N-VIC,5036,11560864:12887929:12888645,UVic via Cook St Village,50655,12888645,1
7N-VIC,5040,11560864:12887929:12888987,UVic via Cook St Village,50655,12888987,1
22-VIC,5066,11303634:12887930:12888788,Vic General via Hastings,50691,12888788,0
22-VIC,4737,11303634:12887930:12888823,Vic General via Hastings,50691,12888823,0
22-VIC,4744,11303634:12887930:12889142,Vic General via Hastings,50691,12889142,0
26-VIC,4487,11550433:12887931:12891379,Dockyard via McKenzie/Tillicum,50916,12891379,1
12-VIC,4487,11551152:12887932:12888439,UVic via Kenmore,50472,12888439,0
58-VIC,5066,11544446:12887933:12890508,Langford Exch via Westhills,50511,12890508,0
28-VIC,5072,11340548:12887934:12891340,Majestic via Shelbourne,50497,12891340,0
87-VIC,4737,11546318:12887935:12889213,Tsawout via Airport and Dean Park,50839,12889213,1
95-VIC,4745,11555456:12887936:12888425,Blink - to Downtown,50864,12888425,0
15-VIC,4737,11281517:12887937:12889621,UVic - Fort/Foul Bay Express,50450,12889621,0
15-VIC,4744,11281517:12887937:12889673,UVic - Fort/Foul Bay Express,50450,12889673,0
15-VIC,5066,11281517:12887937:12890093,UVic - Fort/Foul Bay Express,50450,12890093,0
61-VIC,4487,11549034:12887938:12891625,Sooke - Grant & W Coast,50610,12891625,1
31-VIC,5070,11303900:12887939:12890722,Royal Oak Exch via Glanford,50623,12890722,0
30-VIC,5078,11609665:12887943:12889497,Royal Oak Exch via Carey,50492,12889497,0
28-VIC,5079,11666024:12887945:12891358,Majestic via Shelbourne,50521,12891358,0
57-VIC,4487,11550840:12887946:12891642,Langford Exch via McCallum,50827,12891642,1
95-VIC,4745,11555365:12887947:12891468,Blink - to Langford,50730,12891468,1
28-VIC,5078,11609909:12887948:12891208,Downtown via Shelbourne,50654,12891208,1
2-VIC,5078,11609255:12887949:12889118,South Oak Bay,50559,12889118,0
2-VIC,4487,11549328:12887950:12890316,James Bay - Fisherman's Wharf,50706,12890316,1
14-VIC,5079,11666380:12887952:12890150,UVic via Richmond,50763,12890150,0
95-VIC,5036,11510074:12887954:12890457,Blink - to Langford,50563,12890457,1
95-VIC,5040,11510074:12887954:12891079,Blink - to Langford,50563,12891079,1
95-VIC,5078,11609187:12887955:12889521,Blink - to Downtown,50864,12889521,0
14-VIC,5070,11379010:12887956:12891370,UVic via Richmond,50763,12891370,0
3-VIC,5070,11552054:12887957:12888423,Royal Jubilee via Quimper Loop,50809,12888423,1
39-VIC,4744,11557422:12887958:12891619,UVic via Royal Oak,50515,12891619,0
8-VIC,5036,11509194:12887960:12889955,Interurban via Finlayson,50886,12889955,1
8-VIC,5040,11509194:12887960:12891375,Interurban via Finlayson,50886,12891375,1
30-VIC,5072,11304291:12887961:12890799,Royal Oak Exch via Carey,50492,12890799,0
28-VIC,5079,11666084:12887963:12891502,Majestic via Shelbourne,50497,12891502,0
2-VIC,5079,11665469:12887964:12888845,James Bay - Fisherman's Wharf,50706,12888845,1
12-VIC,5040,11509407:12887965:12891017,University Hgts via Kenmore,50675,12891017,1
12-VIC,5036,11509407:12887965:12891104,University Hgts via Kenmore,50675,12891104,1
61-VIC,5079,11665282:12887966:12888487,Sooke - Grant & W Coast,50674,12888487,1
95-VIC,4745,11555359:12887967:12890599,Blink - to Langford,50730,12890599,1
6-VIC,5072,11276054:12887968:12891722,Downtown via Royal Oak Ctr,50897,12891722,1
4-VIC,4745,11518242:12887969:12889837,UVic via Hillside,50582,12889837,0
57-VIC,5078,11610412:12887971:12890996,Langford Exch via McCallum,50775,12890996,1
52-VIC,4737,11545943:12887972:12888829,Colwood Exch via Royal Bay,50902,12888829,0
60-VIC,4487,11550894:12887973:12891642,Royal Bay Exch via Lagoon,50513,12891642,1
95-VIC,5072,11374483:12887974:12890477,Blink - to Downtown,50864,12890477,0
6A-VIC,4745,11518066:12887975:12891024,Downtown via Emily Carr,50842,12891024,1
14-VIC,5040,11509473:12887977:12889357,UVic via Richmond,50763,12889357,0
14-VIC,5036,11509473:12887977:12890356,UVic via Richmond,50763,12890356,0
31-VIC,4487,11549646:12887978:12891016,Royal Oak Exch via Glanford,50623,12891016,0
4-VIC,4745,11518165:12887979:12889400,UVic via Hillside,50582,12889400,0
2-VIC,5072,11275877:12887980:12890081,James Bay - Fisherman's Wharf,50706,12890081,1
58-VIC,5079,11666733:12887981:12889803,Langford Exch via Westhills,50511,12889803,0
81-VIC,5078,11609679:12887982:12889023,Swartz Bay Ferry via Lochside,50650,12889023,0
95-VIC,5079,11665433:12887984:12890641,Blink - to Downtown,50864,12890641,0
15-VIC,5040,11510494:12887985:12888416,UVic - Fort/Foul Bay Express,50450,12888416,0
15-VIC,5036,11510494:12887985:12889450,UVic - Fort/Foul Bay Express,50450,12889450,0
24-VIC,4487,11550111:12887986:12889676,Cedar Hill via Cook North,50721,12889676,0
95-VIC,5036,11510195:12887987:12888531,Blink - to Downtown,50864,12888531,0
95-VIC,5040,11510195:12887987:12889684,Blink - to Downtown,50864,12889684,0
28-VIC,5072,11340660:12887989:12889084,Downtown via Shelbourne,50654,12889084,1
31-VIC,5041,11522258:12887990:12890013,Royal Oak Exch via Glanford,50623,12890013,0
47-VIC,4744,11303563:12887991:12890395,Goldstream Meadows via Thetis Heights,50437,12890395,1
47-VIC,4737,11303563:12887991:12891528,Goldstream Meadows via Thetis Heights,50437,12891528,1
47-VIC,5066,11303563:12887991:12891726,Goldstream Meadows via Thetis Heights,50437,12891726,1
53-VIC,5078,11610504:12887992:12891405,Langford Exch via Atkins,50838,12891405,1
95-VIC,5041,11521681:12887993:12889634,Blink - to Langford,50563,12889634,1
31-VIC,5070,11303853:12887995:12891184,Royal Oak Exch via Glanford,50623,12891184,0
95-VIC,5078,11609178:12887996:12891155,Blink - to Downtown,50864,12891155,0
6-VIC,5036,11508291:12887998:12889491,Royal Oak Exch via Royal Oak Ctr,50590,12889491,0
6-VIC,5040,11508291:12887998:12889730,Royal Oak Exch via Royal Oak Ctr,50590,12889730,0
25-VIC,5072,11349389:12887999:12890821,Tillicum Ctr via Munro,50618,12890821,1
7-VIC,5072,11553595:12888000:12891381,Downtown - to 21 Interurban,50495,12891381,0
14-VIC,5079,11666324:12888001:12890917,Vic General via Craigflower,50661,12890917,1
58-VIC,4745,11519331:12888002:12888954,Goldstream Meadows via Westhills,50589,12888954,1
52-VIC,5036,11507195:12888004:12890360,Colwood Exch via Royal Bay,50747,12890360,0
52-VIC,5040,11507195:12888004:12890439,Colwood Exch via Royal Bay,50747,12890439,0
5-VIC,5078,11609285:12888005:12889105,Willows,50548,12889105,0
95-VIC,5078,11609218:12888006:12890050,Blink - to Downtown,50864,12890050,0
95-VIC,5041,11521613:12888007:12891135,Blink - to Langford,50563,12891135,1
4-VIC,5079,11665686:12888008:12889382,UVic via Hillside,50582,12889382,0
70-VIC,5072,11302490:12888009:12890103,Swartz Bay Ferry via Hwy 17,50796,12890103,0
58-VIC,5066,11544337:12888010:12888437,Goldstream Meadows via Westhills,50589,12888437,1
21-VIC,5079,11667081:12888014:12890068,Downtown - to 7 UVic,50474,12890068,1
39-VIC,5072,11553636:12888015:12889447,to Royal Oak Exch only,50529,12889447,1
30-VIC,5070,11303837:12888017:12888612,Royal Oak Exch via Carey,50492,12888612,0
88-VIC,5078,11610576:12888018:12891216,Sidney - via Industrial,50553,12891216,0
54-VIC,5070,11552088:12888019:12889298,Langford Exch via Royal Bay,50415,12889298,0
26-VIC,5066,11281724:12888021:12888884,Dockyard via McKenzie/Tillicum,50916,12888884,1
26-VIC,4737,11281724:12888021:12889935,Dockyard via McKenzie/Tillicum,50916,12889935,1
26-VIC,4744,11281724:12888021:12890176,Dockyard via McKenzie/Tillicum,50916,12890176,1
8-VIC,5070,11340735:12888024:12891183,Oak Bay via Finlayson,50669,12891183,0
14-VIC,5041,11523032:12888025:12890565,UVic via Richmond,50763,12890565,0
83-VIC,5041,11523917:12888026:12889882,Sidney via West Saanich,50488,12889882,0
4-VIC,5079,11665685:12888027:12890839,UVic via Hillside,50582,12890839,0
52-VIC,5072,11553247:12888028:12888800,Bear Mountain via Millstream,50854,12888800,1
59-VIC,4487,11550914:12888031:12891650,Langford Exch via Triangle Mtn,50568,12891650,0
4-VIC,5041,11521985:12888032:12888704,UVic via Hillside,50582,12888704,0
75-VIC,5072,11304267:12888033:12889175,Saanichton Exch only,50630,12889175,0
57-VIC,5072,11553321:12888035:12888484,Thetis Heights via McCallum,50695,12888484,0
95-VIC,5078,11609157:12888036:12889855,Blink - to Downtown,50864,12889855,0
26-VIC,4745,11518991:12888037:12891709,Dockyard via McKenzie/Tillicum,50916,12891709,1
72-VIC,4737,11283980:12888039:12890095,Swartz Bay Ferry via Saanichton,50733,12890095,0
72-VIC,4744,11283980:12888039:12890835,Swartz Bay Ferry via Saanichton,50733,12890835,0
72-VIC,5066,11283980:12888039:12891649,Swartz Bay Ferry via Saanichton,50733,12891649,0
52-VIC,5066,11544175:12888040:12891605,Bear Mountain via Millstream,50876,12891605,1
58-VIC,4745,11519316:12888041:12888945,Goldstream Meadows via Westhills,50589,12888945,1
15-VIC,5078,11610010:12888042:12889780,UVic - Fort/Foul Bay Express,50450,12889780,0
61-VIC,5036,11510898:12888044:12889075,Sooke - Grant & W Coast,50518,12889075,1
61-VIC,5040,11510898:12888044:12890579,Sooke - Grant & W Coast,50518,12890579,1
4-VIC,5066,11281372:12888045:12889457,Downtown via Hillside,50814,12889457,1
4-VIC,4737,11281372:12888045:12890863,Downtown via Hillside,50814,12890863,1
4-VIC,4744,11281372:12888045:12891454,Downtown via Hillside,50814,12891454,1
4-VIC,4745,11518184:12888048:12891154,UVic via Hillside,50582,12891154,0
58-VIC,4744,11243339:12888050:12888982,Goldstream Meadows via Westhills,50589,12888982,1
11-VIC,5066,11303725:12888051:12888617,UVic via Uplands,50723,12888617,0
11-VIC,4744,11303725:12888051:12889695,UVic via Uplands,50723,12889695,0
